custid,dropperc,KPI_DeviceSat,mins,consecmonths,income,KPI_NetworkQual,dataperc,long,age,datause,bill,calls,education,servcalls,dataplan,kids,churn_Y
156021,0.0138888888888889,0.0125871880809064,648,20,53.8,0.624139796,0.02490234375,42,38,51,81.18,90,10,0,2048,0,0
816913,0.0133111480865225,0.0189744079297366,601,21,69.2,0.494816793,0.12744140625,32,38,261,169.61,40,6,0,2048,0,0
667465,0.0209302325581395,0.0212747882639763,430,29,60.2,0.449970743,0.288818359375,28,52,1183,135.02,62,10,1,4096,1,1
180676,0.0158730158730159,0.0135052108464441,567,18,86.8,0.7251544259999999,0.157470703125,29,39,645,151.99,31,12,0,4096,1,0
837126,0.0182724252491694,0.0153877865197866,602,44,75.2,0.782987398,0.298828125,31,34,612,105.07,114,13,0,2048,1,0
679364,0.0197628458498024,0.0176029245892836,506,26,80.7,0.83990507,0.10546875,28,27,648,128.54,93,13,0,6144,2,1
430690,0.024390243902439,0.0129904456332261,410,22,97.6,0.504101766,0.234375,21,19,480,168.03,34,9,0,2048,1,0
155919,0.0200400801603206,0.0160915524682816,499,21,99.2,0.280732339,0.302734375,26,43,1240,106.62,42,10,0,4096,0,0
419103,0.0229885057471264,0.0168367818271761,522,5,70.7,0.764495202,0.22998046875,27,45,471,109.71,46,10,0,2048,1,0
118291,0.022181146025878,0.00861713889438636,541,23,83.2,0.707910246,0.33349609375,29,55,683,66.93,68,9,0,2048,1,0
265748,0.0188034188034188,0.0174231892461516,585,28,45.8,0.548771407,0.171875,33,47,352,120.74,56,15,0,2048,2,0
50714,0.0188323917137476,0.0189027630480529,531,35,113.2,0.126119755,0.23828125,31,38,976,132.98,93,9,0,4096,1,0
526379,0.0125786163522013,0.0142934224693625,636,31,58.6,0.518515331,0.0,34,33,0,102.74,69,9,0,6144,2,0
847878,0.0309278350515464,0.0131371392003731,291,35,83.0,0.83990507,0.4599609375,16,38,942,117.03,91,11,0,2048,1,0
960058,0.0151515151515152,0.0286903041867314,528,23,88.2,0.578274481,0.0838216145833333,27,40,515,128.03,67,13,0,6144,2,0
189621,0.026431718061674,0.0105036865514709,454,40,70.7,0.605437584,0.35498046875,24,40,727,107.09,34,5,0,2048,2,0
636634,0.0207939508506616,0.0215148726084776,529,27,52.1,0.206129064,0.16259765625,29,39,999,114.97,81,13,0,6144,0,0
105313,0.0254452926208651,0.00661440152477132,393,33,89.3,0.7292331459999999,0.25179036458333304,23,58,1547,104.35,116,10,0,6144,0,0
131593,0.0200400801603206,0.0136628731447818,499,37,108.9,0.6793432159999999,0.0587565104166667,45,28,361,137.56,50,10,0,6144,1,0
334754,0.0181818181818182,0.0158977153054943,440,27,110.5,0.600171687,0.228759765625,22,39,937,142.56,107,12,0,4096,2,0
261132,0.0133333333333333,0.0160234699159444,750,17,68.5,0.465253994,0.127766927083333,42,60,785,90.6,26,9,0,6144,0,0
225878,0.0137693631669535,0.0174723106666971,581,26,49.5,0.7603546409999999,0.07373046875,31,39,151,90.07,88,11,0,2048,0,0
510351,0.021551724137931,0.0248252310111847,464,26,64.3,0.7467135090000001,0.0900065104166667,24,38,553,155.45,87,7,0,6144,0,0
765360,0.0257510729613734,0.0159805284018716,466,32,51.9,0.631074633,0.52001953125,26,32,1065,74.46,121,13,0,2048,3,0
615736,0.0124113475177305,0.020263469355236,564,28,88.9,0.637194809,0.234375,28,30,960,120.02,76,12,0,4096,1,0
526191,0.021505376344086,0.0118995158986332,372,28,57.9,0.303557093,0.04931640625,19,51,202,170.44,89,8,0,4096,2,0
462654,0.0189393939393939,0.0222934732088017,528,37,76.9,0.578274481,0.7197265625,31,43,1474,102.53,87,11,0,2048,1,0
42347,0.0217391304347826,0.0123962222297918,460,32,86.3,0.7988804740000001,0.42724609375,26,42,875,100.69,49,8,0,2048,2,0
306574,0.0156521739130435,0.0268795110230907,575,29,111.1,0.570390095,0.203450520833333,29,37,1250,92.82,57,9,0,6144,0,0
17473,0.0249480249480249,0.00675795268410015,481,37,102.5,0.280732339,0.4248046875,26,35,870,157.54,44,9,0,2048,2,0
496744,0.0263157894736842,0.0187143120576299,380,19,75.3,0.637437199,0.0613606770833333,25,51,377,105.54,106,9,0,6144,1,0
900908,0.0247619047619048,0.0160558988815746,525,35,41.2,0.504101766,0.16943359375,28,30,1041,99.92,45,11,0,6144,1,0
748875,0.0192837465564738,0.0133268848262103,363,28,78.4,0.67244134,0.44580078125,20,52,913,117.94,76,7,1,2048,2,1
753626,0.0234604105571848,0.0178820182081394,341,32,97.5,0.701120968,0.6708984375,19,37,1374,110.68,65,12,0,2048,0,0
882847,0.0224299065420561,0.0195878024210479,535,25,61.5,0.716983294,0.12744140625,32,46,522,93.21,59,9,0,4096,4,0
669022,0.0257936507936508,0.018959929485239,504,31,52.3,0.578274481,0.0478515625,25,32,98,161.57,37,14,0,2048,0,1
487921,0.0250783699059561,0.0091285622872776,638,24,108.6,0.769295185,0.171630859375,34,36,703,149.34,67,6,0,4096,1,0
982496,0.0150501672240803,0.024225455054255003,598,15,58.6,0.504101766,0.24609375,31,48,504,88.39,77,10,0,2048,0,0
935708,0.0239808153477218,0.0168696808442372,417,25,77.4,0.630777366,0.75634765625,24,44,1549,126.99,76,11,0,2048,1,0
453461,0.0273972602739726,0.0115292431499411,365,22,83.7,0.303557093,0.083251953125,18,50,341,135.69,75,7,0,4096,2,0
165305,0.0145772594752187,0.0103027304914979,686,36,70.2,0.206129064,0.0,39,39,0,87.92,67,11,0,4096,1,0
854267,0.0244988864142539,0.0165663201749809,449,32,73.4,0.764495202,0.236328125,24,53,484,96.26,63,14,0,2048,1,0
881623,0.012216404886562,0.0101814812482832,573,20,80.1,0.755697721,0.0978190104166667,31,55,601,133.89,60,10,0,6144,0,0
534836,0.031331592689294994,0.0288603343616564,383,38,80.4,0.383460895,0.2177734375,21,56,892,110.32,75,9,0,4096,2,1
75182,0.0162790697674419,0.0230079949504961,430,22,52.5,0.467185722,0.248372395833333,25,38,1526,143.12,74,11,0,6144,3,0
170624,0.0185185185185185,0.0111430864958835,378,26,62.0,0.686734263,0.25634765625,29,29,1050,104.77,55,9,0,4096,2,0
626358,0.0169491525423729,0.00661390006404289,472,31,94.8,0.698695136,0.449951171875,28,63,1843,123.6,38,11,0,4096,2,0
824254,0.017208413001911997,0.0107798937851939,523,25,68.6,0.180675803,0.87255859375,27,48,1787,117.59,50,9,0,2048,2,0
265891,0.0223123732251521,0.0276477232186124,493,28,72.7,0.753356481,0.209635416666667,30,55,1288,96.26,74,9,0,6144,3,0
96178,0.0335731414868106,0.00935024465165689,417,21,37.2,0.526147204,0.22802734375,22,31,1401,122.7,76,11,0,6144,2,0
779246,0.0259481037924152,0.0174387965638278,501,27,43.4,0.55568636,0.21240234375,25,43,870,110.94,76,10,0,4096,2,0
93591,0.0254545454545455,0.0105355606974121,550,29,62.4,0.605437584,0.0966796875,31,43,396,99.18,52,13,0,4096,1,0
940172,0.0228571428571429,0.0211636923269476,525,44,64.2,0.771366181,0.21044921875,28,36,862,52.21,59,6,0,4096,4,0
727742,0.0211132437619962,0.0151657220410071,521,28,43.0,0.206129064,0.3818359375,29,27,782,122.72,89,11,0,2048,2,0
725469,0.0208333333333333,0.0186891790256572,528,20,53.4,0.713182599,0.69189453125,28,33,1417,55.09,89,8,0,2048,1,0
828924,0.018018018018018004,0.0100226078108743,555,16,75.3,0.637194809,0.105143229166667,36,36,646,102.88,50,10,0,6144,3,0
373006,0.0169491525423729,0.00944582190823161,590,30,61.0,0.303557093,0.17919921875,31,66,367,96.99,32,11,0,2048,3,0
888707,0.0136986301369863,0.00685545914635497,584,16,77.3,0.76732243,0.154541015625,30,39,633,154.27,45,12,0,4096,1,0
761344,0.0235294117647059,0.0232120392094995,510,36,64.6,0.465253994,0.09619140625,31,40,197,88.43,49,9,0,2048,2,0
27963,0.0212765957446809,0.0251551398480531,376,29,95.0,0.570390095,0.17333984375,19,21,1065,108.2,64,9,0,6144,1,0
596748,0.029673590504451,0.0118730316985294,337,32,52.1,0.5766812729999999,0.26236979166666696,17,56,1612,86.55,64,9,0,6144,0,0
123222,0.0189003436426117,0.0179174731874897,582,20,41.0,0.57554101,0.217610677083333,31,45,1337,95.59,110,13,0,6144,3,0
183714,0.0164533820840951,0.0109716993994565,547,33,37.5,0.494816793,0.22119140625,28,45,453,133.48,53,8,0,2048,1,0
875293,0.0166666666666667,0.019086230067834,600,23,42.0,0.740975301,0.28955078125,34,56,593,133.72,84,13,0,2048,2,0
914097,0.0208955223880597,0.0150415487911079,335,19,74.7,0.699822899,0.1845703125,17,43,756,131.58,88,9,0,4096,1,0
418813,0.018000000000000002,0.0176267625748085,500,36,65.4,0.373971178,0.251953125,26,31,1032,129.29,73,12,0,4096,1,0
346226,0.0240963855421687,0.0124627322079854,415,16,80.0,0.126119755,0.0,23,38,0,111.71,76,8,0,6144,5,0
365966,0.0163636363636364,0.0183280307411338,550,20,74.9,0.76732243,0.30322265625,30,44,621,118.14,25,11,0,2048,1,0
130538,0.0168421052631579,0.0220907695396961,475,31,92.1,0.740149873,0.09130859375,25,38,374,134.51,101,14,0,4096,2,0
262426,0.0253807106598985,0.0185944810315569,394,17,88.4,0.206129064,0.185546875,22,40,1140,108.79,51,10,0,6144,3,0
842549,0.0267379679144385,0.0181157976206317,561,16,64.0,0.713182599,0.06982421875,31,38,429,113.05,74,8,0,6144,1,0
740119,0.0229007633587786,0.0215083877859167,393,27,50.1,0.280732339,0.0890299479166667,26,53,547,89.03,4,8,0,6144,3,0
810063,0.0134228187919463,0.0116322502027228,596,34,35.1,0.526147204,0.185546875,30,46,1140,131.64,128,11,0,6144,3,0
488144,0.0212765957446809,0.0144704907487256,423,37,68.5,0.83990507,0.73486328125,21,37,1505,98.74,85,10,0,2048,2,0
469409,0.019047619047619,0.0250290367507459,420,30,93.7,0.449970743,0.07958984375,21,40,489,117.36,80,10,0,6144,3,0
612019,0.0424710424710425,0.0177111638204414,259,22,104.7,0.692426419,0.50048828125,14,43,1025,83.29,84,9,0,2048,1,0
576238,0.0176767676767677,0.0119264412023727,396,24,48.6,0.5244084920000001,0.11181640625,20,31,458,121.87,61,12,0,4096,2,0
459802,0.0210084033613445,0.0149525205576119,476,32,84.5,0.7603546409999999,0.2021484375,24,43,414,122.95,74,12,0,2048,2,0
723210,0.0355871886120996,0.00865511195001332,281,9,63.1,0.5587315279999999,0.7890625,19,36,1616,131.71,92,10,0,2048,0,0
145804,0.0267379679144385,0.0184021587312836,374,24,65.8,0.477337418,0.21142578125,23,48,866,96.68,75,11,0,4096,3,0
141632,0.0147058823529412,0.009444732002385159,612,37,45.3,0.7603546409999999,0.2763671875,32,41,566,83.07,55,9,0,2048,2,0
574525,0.0183206106870229,0.0159358484392856,655,20,68.2,0.586984301,0.1142578125,35,42,468,90.2,84,10,0,4096,0,0
911999,0.0194552529182879,0.0178603142835726,514,15,50.0,0.787542904,0.818359375,26,41,1676,132.02,79,7,0,2048,3,0
411743,0.0242587601078167,0.015530149969778,371,28,62.5,0.710411481,0.168294270833333,26,21,1034,46.83,90,11,0,6144,1,0
6563,0.0232067510548523,0.020679640067220003,474,47,55.7,0.698716806,0.0,25,50,0,96.36,79,8,0,2048,2,0
864795,0.0203619909502262,0.0140346227999213,442,21,54.9,0.76433369,0.32275390625,23,39,661,140.03,51,10,0,2048,0,0
240508,0.0275862068965517,0.0159863229076183,435,34,90.1,0.504723331,0.6728515625,26,46,1378,121.56,73,14,0,2048,2,0
331257,0.0188679245283019,0.0207475313115624,477,3,60.9,0.83990507,0.0611979166666667,25,31,376,98.32,72,10,0,6144,3,0
809483,0.0162721893491124,0.0170258462402931,676,33,106.0,0.578274481,0.1435546875,35,56,882,10.83,97,11,0,6144,0,0
393017,0.0186480186480186,0.0167120565314502,429,29,122.6,0.688403005,0.14306640625,22,54,293,156.98,70,7,0,2048,0,0
306306,0.0130890052356021,0.0269184773774554,382,28,45.2,0.68596116,0.313232421875,22,40,1283,83.89,94,11,0,4096,2,0
892718,0.0206766917293233,0.017362028093091997,532,29,68.7,0.7467135090000001,0.120930989583333,29,53,743,160.97,35,6,0,6144,1,0
188866,0.0222222222222222,0.0182353274304189,585,20,62.6,0.67244134,0.128580729166667,34,26,790,92.38,80,9,0,6144,1,0
86699,0.0351437699680511,0.020718338325187,313,31,99.0,0.74825784,0.168212890625,16,48,689,78.49,59,13,0,4096,1,1
724691,0.0136186770428016,0.0187818836344848,514,27,58.1,0.798810583,0.03173828125,33,51,130,83.24,63,10,0,4096,2,0
392900,0.0164835164835165,0.0159576984405784,546,26,88.0,0.6453962520000001,0.23291015625,31,43,477,135.45,84,10,0,2048,3,0
340555,0.0245535714285714,0.0196207238570803,448,32,97.4,0.7251544259999999,0.198404947916667,22,46,1219,104.46,73,9,0,6144,2,0
41719,0.0110759493670886,0.00956721952303756,632,24,66.3,0.494816793,0.09423828125,34,38,386,120.68,99,11,0,4096,0,0
70343,0.0208728652751423,0.0263705893508552,527,29,67.0,0.707910246,0.28125,29,50,1152,70.29,81,11,0,4096,1,0
58649,0.0148305084745763,0.0167266731027393,472,38,60.9,0.7140736990000001,0.209309895833333,24,48,1286,83.11,66,9,0,6144,0,0
342033,0.0167173252279635,0.0249121775018641,658,33,54.7,0.596008496,0.313720703125,39,46,1285,58.05,62,9,0,4096,1,0
833031,0.0335917312661499,0.0196282392813227,387,25,65.5,0.714351016,0.0,23,33,0,75.61,80,9,0,6144,0,1
777500,0.0209205020920502,0.0171328058239151,478,28,92.2,0.596008496,0.18505859375,25,48,758,75.61,43,10,0,4096,0,0
826885,0.0130434782608696,0.0184733148813431,690,18,60.8,0.83990507,0.2734375,56,33,1120,106.88,59,10,0,4096,3,0
547705,0.0218978102189781,0.0183351297361763,411,45,91.4,0.206129064,0.0166015625,24,42,34,129.05,79,11,0,2048,1,0
929175,0.0169491525423729,0.0192596301967916,531,19,80.0,0.600171687,0.0,27,47,0,128.72,94,7,0,2048,0,0
797362,0.022680412371134,0.0118306272983024,485,33,82.7,0.636124276,0.15234375,36,32,624,116.22,63,12,0,4096,1,0
416108,0.0115894039735099,0.0124463141108601,604,32,54.8,0.206129064,0.181396484375,41,46,743,128.96,86,11,0,4096,1,0
595976,0.0201612903225806,0.0215328920179007,496,44,92.9,0.477337418,0.228515625,32,50,936,110.53,61,8,0,4096,1,0
974170,0.0148148148148148,0.008794476755593741,540,26,25.0,0.518515331,0.21337890625,27,51,874,147.34,42,12,0,4096,2,0
688570,0.0244821092278719,0.0205858796034379,531,32,65.8,0.655015582,0.8681640625,29,40,1778,126.03,37,9,0,2048,0,0
929369,0.009433962264150941,0.0128056113318314,530,31,41.2,0.5766812729999999,0.030517578125,30,37,125,73.96,69,7,0,4096,4,0
343529,0.0160771704180064,0.0276817765675233,622,40,70.3,0.280732339,0.0944010416666667,36,36,580,85.57,101,7,0,6144,0,0
486618,0.012396694214876,0.0183797940789869,484,31,63.0,0.316290503,0.2705078125,26,26,554,96.63,66,7,0,2048,0,0
201748,0.0129449838187702,0.0197525273203261,618,26,24.7,0.716983294,0.2099609375,35,38,1290,104.62,68,9,0,6144,2,0
472168,0.0285035629453682,0.0160415745722109,421,49,91.1,0.504723331,0.164876302083333,23,29,1013,136.0,71,9,0,6144,1,1
95477,0.015625,0.00857584741005269,448,21,81.6,0.180675803,0.093505859375,27,47,383,106.52,59,10,0,4096,1,0
957258,0.0317460317460317,0.0283154039259318,504,33,73.0,0.303557093,0.359130859375,26,39,1471,67.97,73,13,0,4096,0,1
955568,0.0134228187919463,0.0162839128913044,447,38,108.0,0.699822899,0.103515625,26,41,212,94.15,81,10,0,2048,1,0
327769,0.0140845070422535,0.0137669092609088,639,29,68.4,0.7251544259999999,0.00651041666666667,33,37,40,102.58,55,12,1,6144,0,1
538718,0.015625,0.00596423224231937,576,28,47.2,0.480935685,0.2412109375,32,35,988,135.75,75,10,0,4096,1,0
446613,0.0334448160535117,0.0191261600657768,299,18,81.2,0.637437199,0.030517578125,16,25,125,117.65,75,6,0,4096,2,0
274442,0.00902527075812274,0.0234170880654657,554,17,63.4,0.637194809,0.0341796875,32,40,70,91.28,51,8,0,2048,1,0
341345,0.0220183486238532,0.0231978328188504,545,21,53.9,0.467185722,0.023681640625,32,30,97,142.87,73,10,0,4096,2,0
166251,0.0288065843621399,0.0163663114578653,486,21,60.1,0.655015582,0.306640625,24,34,628,110.2,59,6,0,2048,3,0
349507,0.0166112956810631,0.0231095204721392,602,37,69.9,0.7467135090000001,0.02783203125,32,49,57,133.84,57,7,0,2048,1,0
815521,0.0115511551155116,0.0202074144329066,606,40,68.2,0.578274481,0.099853515625,35,50,409,145.41,37,13,0,4096,1,0
70225,0.0214285714285714,0.018942386893574,420,48,58.8,0.7603546409999999,0.18994140625,21,37,389,76.85,76,12,0,2048,1,0
500590,0.0125,0.0211107313940187,640,21,49.5,0.578274481,0.49267578125,35,53,1009,71.06,89,7,0,2048,0,0
77633,0.0165441176470588,0.0215172707705515,544,49,77.0,0.716983294,0.44921875,27,59,920,125.97,103,8,0,2048,2,0
43340,0.023121387283237003,0.0226755922565864,519,39,66.6,0.622376493,0.0,26,45,0,120.64,55,10,0,2048,4,0
553097,0.0484581497797357,0.0173287914778147,227,35,53.6,0.588356,0.218912760416667,13,46,1345,77.87,73,12,0,6144,0,1
158270,0.0208333333333333,0.019566781235343,432,27,36.9,0.76433369,0.3779296875,62,40,774,74.24,63,7,0,2048,1,0
546923,0.0224719101123595,0.0110831935022118,534,29,59.3,0.505495235,0.25472005208333304,31,28,1565,65.41,80,8,0,6144,0,0
68125,0.036231884057971,0.0156783141979234,276,31,76.6,0.764495202,0.73583984375,14,27,1507,69.81,99,9,0,2048,2,0
685106,0.0166358595194085,0.0158064007934015,541,23,94.8,0.7251544259999999,0.0869140625,36,42,534,131.5,79,9,0,6144,0,0
187836,0.0176125244618395,0.0130701016630402,511,36,98.3,0.052555223,0.248372395833333,28,36,1526,91.88,69,10,0,6144,0,0
888569,0.0219123505976096,0.00787838471548418,502,34,89.4,0.504723331,0.5966796875,29,53,1222,124.16,45,10,0,2048,1,0
970717,0.0186335403726708,0.008105766724043291,483,35,95.2,0.8077399609999999,0.0904947916666667,36,20,556,140.59,50,12,0,6144,0,0
821031,0.0199556541019956,0.0122026986131378,451,22,59.7,0.549088394,0.0188802083333333,24,34,116,126.42,97,9,0,6144,2,0
962161,0.0195035460992908,0.0139761278724789,564,18,62.1,0.578274481,0.03759765625,29,42,231,186.98,63,7,0,6144,2,0
857059,0.0120240480961924,0.024616634449892,499,32,62.2,0.688403005,0.138997395833333,25,54,854,110.37,115,11,0,6144,3,0
616846,0.0160642570281124,0.019198703806124,498,23,44.3,0.739349272,0.375,26,40,768,105.53,132,9,0,2048,1,0
485042,0.0142857142857143,0.0216328516671731,700,15,57.1,0.465253994,0.131103515625,40,40,537,140.81,85,14,0,4096,2,0
215556,0.0124416796267496,0.0186279476358206,643,15,74.5,0.753356481,0.0,41,41,0,127.23,56,12,0,6144,1,0
678760,0.0185873605947955,0.0122112771001519,538,25,58.3,0.655015582,0.33447265625,30,44,685,154.01,4,9,0,2048,1,0
299793,0.008086253369272241,0.0088527678216513,742,30,49.6,0.42586013,0.169189453125,47,51,693,119.0,69,9,0,4096,0,0
421869,0.0180360721442886,0.0149815841314093,499,30,58.9,0.457870484,0.269775390625,27,24,1105,82.36,59,7,0,4096,1,0
794141,0.0152380952380952,0.0147407430876056,525,27,61.8,0.180675803,0.3564453125,29,38,730,97.27,77,10,0,2048,0,0
528136,0.0208768267223382,0.009349951973612193,479,23,60.9,0.465253994,0.84033203125,28,46,1721,153.12,63,10,0,2048,0,0
26387,0.0208728652751423,0.0265919123516885,527,10,63.7,0.82300172,0.0576171875,36,45,236,94.7,87,8,0,4096,3,0
211661,0.0203125,0.0193998409561117,640,23,80.7,0.678190805,0.201416015625,34,32,825,121.95,53,10,0,4096,0,0
386660,0.0343511450381679,0.00858529836608379,262,23,76.6,0.376320628,0.0528971354166667,14,50,325,89.21,42,9,0,6144,0,0
336613,0.0126353790613718,0.0206378774514863,554,24,55.1,0.5587315279999999,0.5966796875,30,41,1222,111.86,95,7,0,2048,0,0
512946,0.0267260579064588,0.0188701324014867,449,26,82.8,0.206129064,0.30419921875,25,58,1246,87.26,107,8,0,4096,0,0
192464,0.0131578947368421,0.0142123766384431,456,32,53.6,0.740149873,0.154296875,28,51,316,112.52,32,8,0,2048,1,0
507539,0.0244988864142539,0.016658465419117998,449,19,39.5,0.698716806,0.047607421875,25,53,195,53.95,48,6,0,4096,2,0
304889,0.0179640718562874,0.0151983514186511,501,29,52.8,0.42586013,0.34912109375,32,53,1430,130.58,69,11,0,4096,1,0
52661,0.0161527165932452,0.0151265500901618,681,30,58.8,0.736806298,0.66015625,35,46,1352,91.4,60,11,0,2048,1,0
364766,0.0253456221198157,0.0223314450018298,434,36,69.4,0.83990507,0.0935872395833333,25,47,575,126.77,55,9,0,6144,0,1
612011,0.0259433962264151,0.0143320422075584,424,13,97.9,0.465253994,0.0,22,34,0,77.21,91,9,0,6144,0,0
546394,0.0168067226890756,0.0222535565427825,357,18,86.0,0.684271436,0.155029296875,20,31,635,88.6,74,8,0,4096,2,0
238423,0.0121765601217656,0.0138511989861044,657,28,73.0,0.588356,0.23779296875,34,61,974,87.72,73,10,0,4096,1,0
453634,0.0154043645699615,0.0274734415172029,779,27,41.5,0.692288578,0.207356770833333,42,31,1274,103.84,83,10,0,6144,2,0
324432,0.0257826887661142,0.0206359729489745,543,29,82.5,0.677932753,0.134602864583333,32,34,827,125.1,80,7,0,6144,1,1
383202,0.0186915887850467,0.0177987188999519,535,12,131.1,0.7251544259999999,0.48046875,27,75,984,99.25,82,6,0,2048,1,0
738703,0.0166975881261596,0.0234270534980474,539,26,102.6,0.504723331,0.74560546875,28,49,1527,96.0,82,11,0,2048,0,0
865384,0.0174418604651163,0.0187547633613229,516,19,37.4,0.669523864,0.240478515625,26,58,985,110.64,66,10,0,4096,1,0
386337,0.0247191011235955,0.0150046335996588,445,35,108.8,0.76433369,0.126627604166667,24,33,778,80.07,72,10,0,6144,1,1
642387,0.0117056856187291,0.0214682482155905,598,13,68.9,0.83990507,0.03466796875,33,33,213,123.0,41,9,0,6144,1,0
552247,0.0202952029520295,0.0134632851936019,542,17,15.9,0.7467135090000001,0.0206705729166667,31,36,127,101.78,83,10,0,6144,1,0
505639,0.0263157894736842,0.0153269467762188,494,25,97.3,0.504723331,0.113037109375,26,69,463,123.36,16,11,0,4096,0,0
727554,0.0145228215767635,0.00619926119241829,482,17,77.6,0.7603546409999999,0.69140625,26,47,1416,88.38,91,11,0,2048,0,0
274687,0.0220994475138122,0.0200750236906314,543,19,58.1,0.649688725,0.245442708333333,30,27,1508,117.78,97,10,0,6144,2,0
